Title,Tags,Links
WS137: How I Did $30 Million Worth of Real Estate Transactions in 5 Years with Larry Abramowitz,real estate investing,https://lifebridgecapital.com/2019/03/07/ws137-how-i-did-30-million-worth-of-real-estate-transactions-in-5-years-with-larry-abramowitz/
WS136: Comprehensive Checklist for Successful Real Estate Investing with Joe Cucchiara,real estate investing,https://lifebridgecapital.com/2019/03/06/ws136-comprehensive-checklist-for-successful-real-estate-investing-with-joe-cucchiara/
WS135: How to Determine the Value of a Real Estate Property with Manny Perez,real estate investing,https://lifebridgecapital.com/2019/03/05/ws135-how-to-determine-the-value-of-a-real-estate-property-with-manny-perez/
WS134: Legal Nuances of a Real Estate Syndication with Amy Wan,real estate investing,https://lifebridgecapital.com/2019/03/04/ws134-legal-nuances-of-a-real-estate-syndication-with-amy-wan/
WS133: How to Overcome the Challenges of Capital Raising in Real Estate Syndication with Kevin Amolsch,real estate investing,https://lifebridgecapital.com/2019/03/03/ws133-how-to-overcome-the-challenges-of-capital-raising-in-real-estate-syndication-with-kevin-amolsch/
WS131: How to Avoid some Common Mistakes in Multifamily Syndication with Charles Dobens,real estate investing,https://lifebridgecapital.com/2019/03/01/ws131-how-to-avoid-some-common-mistakes-in-multifamily-syndication-with-charles-dobens/
WS130: Real Estate Funds – How Do They Work with Mike Zlotnik,real estate investing,https://lifebridgecapital.com/2019/02/28/ws130-real-estate-funds-how-do-they-work-with-mike-zlotnik/
WS129: How I Scaled up My Home Service and Lead Generation Businesses with Tommy Mello,real estate investing,https://lifebridgecapital.com/2019/02/27/ws129-how-i-scaled-up-my-home-service-and-lead-generation-businesses-with-tommy-mello/
WS128: How to Build an Amazing Mentor Relationship with Jason Mittman,real estate investing,https://lifebridgecapital.com/2019/02/26/ws128-how-to-build-an-amazing-mentor-relationship-with-jason-mittman/
WS127: How I Built My Real Estate Investing Business While Maintaining a Day Job with Jason Pero,real estate investing,https://lifebridgecapital.com/2019/02/25/ws127-how-i-built-my-real-estate-investing-business-while-maintaining-a-day-job-with-jason-pero/
WS126 Growing a Real Estate Business While Managing 80 Companies with Eddie Wilson,real estate investing,https://lifebridgecapital.com/2019/02/24/ws126-growing-a-real-estate-business-while-managing-80-companies-with-eddie-wilson/
WS125: How to Overcome Challenges in Deal Acquisition and Capital Raising with Bill Zahller,real estate investing,https://lifebridgecapital.com/2019/02/23/ws125-how-to-overcome-challenges-in-deal-acquisition-and-capital-raising-with-bill-zahller/
WS123: How to Raise Capital for Your Real Estate Projects via a Regulation D Offering with Kim Lisa Taylor,real estate investing,https://lifebridgecapital.com/2019/02/21/ws123-how-to-raise-capital-for-your-real-estate-projects-via-a-regulation-d-offering-with-kim-lisa-taylor/
WS122: Expert Tips for Getting Started in Real Estate Investing with Lance Edwards,real estate investing,https://lifebridgecapital.com/2019/02/20/ws122-expert-tips-on-how-for-getting-started-in-real-estate-investing-with-lance-edwards/
WS121: How to Acquire and Manage a Value Add Real Estate Property with Robert Couture,real estate investing,https://lifebridgecapital.com/2019/02/19/ws121-how-to-acquire-and-manage-a-value-add-real-estate-property-with-robert-couture/
WS120: Expert Real Estate Asset Management Tips with Omar Khan,real estate investing,https://lifebridgecapital.com/2019/02/18/ws120-expert-real-estate-asset-management-tips-with-omar-khan/
"WS119: How to Set Up, Promote and Raise Capital for a Regulation A Offering with Tosin Oduwole",real estate investing,https://lifebridgecapital.com/2019/02/17/ws119-how-to-set-up-promote-and-raise-capital-for-a-regulation-a-offering-with-tosin-oduwole/
WS118: How to Stay Financially Disciplined and Secure your Future with Aaron Chapman,real estate investing,https://lifebridgecapital.com/2019/02/16/ws118-how-to-stay-financially-disciplined-and-secure-your-future-with-aaron-chapman/
WS117: How I Built a Successful Real Estate Investing Business at the Age of 25 with Joel Florek,real estate investing,https://lifebridgecapital.com/2019/02/15/ws117-how-i-built-a-successful-real-estate-investing-business-at-the-age-of-25-with-joel-florek/
WS116: How Partnering with Utility Providers Can Add to Your Bottom Line in Real Estate Syndication with Kevin Gardner,real estate investing,https://lifebridgecapital.com/2019/02/14/ws116-how-partnering-with-utility-providers-can-add-to-your-bottom-line-in-real-estate-syndication-with-kevin-gardner/
WS115: Comprehensive Step-by-Step Workflow for Syndication with Craig Haskell,real estate investing,https://lifebridgecapital.com/2019/02/13/ws115-comprehensive-step-by-step-workflow-for-syndication-with-craig-haskell/
WS114: How to Avoid Costly Mistakes When Transitioning to the Syndication Business with Kaykay Singh,real estate investing,https://lifebridgecapital.com/2019/02/12/ws114-how-to-avoid-costly-mistakes-when-transitioning-to-the-syndication-business-with-kaykay-singh/
WS112: How to Raise Capital in Real Estate Syndication in David Thompson,real estate investing,https://lifebridgecapital.com/2019/02/10/ws112-how-to-raise-capital-in-real-estate-syndication-in-david-thompson/
WS111: How to Rehab a Property to Push up Rents and Occupancy with Carlos Gutierrez,real estate investing,https://lifebridgecapital.com/2019/02/09/ws111-how-to-rehab-a-property-to-push-up-rents-and-occupancy-with-carlos-gutierrez/
WS107: How to Purchase and Improve Value Add Properties for Cash Flow Appreciation with David Toupin,real estate investing,https://lifebridgecapital.com/2019/02/05/ws107-how-to-purchase-and-improve-value-add-properties-for-cash-flow-appreciation-with-david-toupin/
WS106: How to Evaluate a Real Estate Syndication – Expert Tips for Investors and Partners with Whitney Elkins-Hutten,real estate investing,https://lifebridgecapital.com/2019/02/04/ws106-how-to-evaluate-a-real-estate-syndication-expert-tips-for-investors-and-partners-with-whitney-elkins-hutten/
WS105: Expert Tax Saving Strategies in Real Estate Syndication with Tom Wheelwright,real estate investing,https://lifebridgecapital.com/2019/02/03/ws105-expert-tax-saving-strategies-in-real-estate-syndication-with-tom-wheelwright/
WS104: Expert Networking Tips for Finding and Building Relationships with Potential Investors with Jon Simcoe,real estate investing,https://lifebridgecapital.com/2019/02/02/ws104-expert-networking-tips-for-finding-and-building-relationships-with-potential-investors-with-jon-simcoe/
WS103: How to Syndicate Value Add Properties with Chris Grenzig,real estate investing,https://lifebridgecapital.com/2019/02/01/ws103-how-to-syndicate-value-add-properties-with-chris-grenzig/
WS102: The Art of Acquiring and Financing a Value Add Syndication with Anthony Chara,real estate investing,https://lifebridgecapital.com/2019/01/31/ws102-the-art-of-acquiring-and-financing-a-value-add-syndication-with-anthony-chara/
WS101: How to Vet a Sponsor and Choose a Deal That Aligns with Your Risk Profile with James Kandasamy,real estate investing,https://lifebridgecapital.com/2019/01/30/ws101-how-to-vet-a-sponsor-and-choose-a-deal-that-aligns-with-your-risk-profile-with-james-kandasamy/
WS100: The Art of Syndicating Difficult Deals and Unlocking Hidden Value with Andrew Cushman,real estate investing,https://lifebridgecapital.com/2019/01/29/ws100-the-art-of-syndicating-difficult-deals-and-unlocking-hidden-value-with-andrew-cushman/
"WS99: How Online Syndication Allows Pricing, Control and Certainty of Execution with Ian Formigle",real estate investing,https://lifebridgecapital.com/2019/01/28/ws99-how-online-syndication-allows-pricing-control-and-certainty-of-execution-with-ian-formigle/
WS97: How to Align Interests and Create Value for All Stakeholders in Real Estate Syndication with Kira Golden,real estate investing,https://lifebridgecapital.com/2019/01/26/ws97-how-to-align-interests-and-create-value-for-all-stakeholders-in-real-estate-syndication-with-kira-golden/
WS96: Tools and Resources for Making Valuable Data Driven Decisions in Syndication with Lindsay Lewis,real estate investing,https://lifebridgecapital.com/2019/01/25/ws96-tools-and-resources-for-making-valuable-data-driven-decisions-in-syndication-with-lindsay-lewis/
WS95: How to Raise Capital and Save Tax Dollars in Real Estate Syndication with Thomas Castelli,real estate investing,https://lifebridgecapital.com/2019/01/24/ws95-how-to-raise-capital-and-save-tax-dollars-in-real-estate-syndication-with-thomas-casteli/
WS94: How to Conduct Thorough Due Diligence on a Syndicated Deal with Brian Hennessey,real estate investing,https://lifebridgecapital.com/2019/01/23/ws94-how-to-conduct-thorough-due-diligence-on-a-syndicated-deal-with-brian-hennessey/
WS93: How to Reach out to Potential Investors on Social Media Without Getting in Trouble with the SEC with Gene Trowbridge,real estate investing,https://lifebridgecapital.com/2019/01/22/ws93-how-to-reach-out-to-potential-investors-on-social-media-without-getting-in-trouble-with-the-sec-with-gene-trowbridge/
"WS92: How to Buy Right, Finance Right and Manage Right Your Syndication Deal with Jake Stenziano",real estate investing,https://lifebridgecapital.com/2019/01/21/ws92-how-to-buy-right-finance-right-and-manage-right-your-syndication-deal-with-jake-stenzanio/
WS91: How to Easily Raise Capital by Growing Your Investor Base in Real Estate Syndication with John Bogdasarian,real estate investing,https://lifebridgecapital.com/2019/01/20/ws91-how-to-easily-raise-capital-by-growing-your-investor-base-in-real-estate-syndication-with-john-bogdasarian/
WS90: How to Find Reliable Partners and Build a Dream Team in Real Estate Syndication with Omar Khan,real estate investing,https://lifebridgecapital.com/2019/01/19/ws90-how-to-find-reliable-partners-and-build-a-dream-team-in-real-estate-syndication-with-omar-khan/
WS89: How to Rehab a Syndicated Property and Unlock Hidden Value with John Fortes,real estate investing,https://lifebridgecapital.com/2019/01/18/ws89-how-to-rehab-a-syndicated-property-and-unlock-hidden-value-with-john-fortes/
WS88: How to Raise Capital via a Regulation A REIT with DeAnn O Donovan,real estate investing,https://lifebridgecapital.com/2019/01/17/ws88-how-to-raise-capital-via-a-regulation-a-reit-with-deann-o-donovan/
WS87: How to Project Yourself as a Thought Leader Through Social Media with Dino Pierce,real estate investing,https://lifebridgecapital.com/2019/01/16/ws87-how-to-project-yourself-as-a-thought-leader-through-social-media-with-dino-pierce/
WS86: How to Generate Superior Returns by Investing in Senior Living Spaces with Gene Guarino,real estate investing,https://lifebridgecapital.com/2019/01/15/ws86-how-to-generate-superior-returns-by-investing-in-senior-living-spaces-with-gene-guarino/
WS85: How to Leverage the Power of Social Media to Give Your Syndication Business Greater Visibility with Ellie Perlman,real estate investing,https://lifebridgecapital.com/2019/01/14/ws85-how-to-leverage-the-power-of-social-media-to-give-your-syndication-business-greater-visibility-with-ellie-perlman/
WS84: Expert Tips for Managing and Scaling up your Syndication Business with John Lenhart,real estate investing,https://lifebridgecapital.com/2019/01/13/ws84-expert-tips-for-managing-and-scaling-up-your-syndication-business-with-john-lenhart/
WS83: How to Increase ROI in Real Estate Syndication with Danny Newberry,real estate investing,https://lifebridgecapital.com/2019/01/12/ws83-how-to-increase-roi-in-real-estate-syndication-with-danny-newberry/
WS82: How to Overcome the Challenges of Real Estate Syndication with Joseph Gozlan,real estate investing,https://lifebridgecapital.com/2019/01/11/ws82-how-to-overcome-the-challenges-of-real-estate-syndication-with-joseph-gozlan/
WS81: How to Save Tax Dollars in Real Estate Syndication Using 1031 Exchange with Dave Foster,real estate investing,https://lifebridgecapital.com/2019/01/10/ws81-how-to-save-tax-dollars-in-real-estate-syndication-using-1031-exchange-with-dave-foster/
WS80: How to Leverage Technology for Making Data Driven Decisions in Syndication with Nikolai Ray,real estate investing,https://lifebridgecapital.com/2019/01/09/ws80-how-to-leverage-technology-for-making-data-driven-decisions-in-syndication-with-nikolai-ray/
WS79: Comprehensive Workflow for Real Estate Syndication with Powell Chee,real estate investing,https://lifebridgecapital.com/2019/01/08/ws79-comprehensive-workflow-for-real-estate-syndication-with-powell-chee/
WS78: How to Effectively Communicate with Real Estate Agents with Joe Cromwell,real estate investing,https://lifebridgecapital.com/2019/01/07/ws78-how-to-effectively-communicate-with-real-estate-agents-with-joe-cromwell/
WS76: How to use your Self Directed IRA in Real Estate Syndication with Chris Tanner,real estate investing,https://lifebridgecapital.com/2019/01/05/ws76-how-to-use-your-self-directed-ira-in-real-estate-syndication-with-chris-tanner/
WS75: Expert Tips for Evaluating a New Real Estate Market with Carole Ellis,real estate investing,https://lifebridgecapital.com/2019/01/04/ws75-expert-tips-for-evaluating-a-new-real-estate-market-with-carole-ellis/
WS73: Networking Tips and Tricks for Giving Your Syndication Business Greater Visibility with Lennon Lee,real estate investing,https://lifebridgecapital.com/2019/01/02/ws73-networking-tips-and-tricks-for-giving-your-syndication-business-greater-visibility-with-lennon-lee/
WS72: Little Known Nuances of Capital Raising in Real Estate Syndication with Dylan Borland,real estate investing,https://lifebridgecapital.com/2019/01/01/ws72-little-known-nuances-of-capital-raising-in-real-estate-syndication-with-dylan-borland/
WS71: How to syndicate your first deal with Michael Blank,real estate investing,https://lifebridgecapital.com/2018/12/31/ws71-how-to-syndicate-your-first-deal-with-michael-blank/
WS70: How to Take Actionable Steps for Achieving Financial Freedom in Real Estate Syndication with Michael Blank,real estate investing,https://lifebridgecapital.com/2018/12/30/ws70-how-to-take-actionable-steps-for-achieving-financial-freedom-in-real-estate-syndication-with-michael-blank/
WS69: Legal Complexities of Capital Raising in Real Estate Syndication with Arina Shulga,real estate investing,https://lifebridgecapital.com/2018/12/29/ws69-legal-complexities-of-capital-raising-in-real-estate-syndication-with-arina-shulga/
WS68: How to Set up and Run a Successful Syndication Business with Tamar Mar,real estate investing,https://lifebridgecapital.com/2018/12/28/ws68-how-to-set-up-and-run-a-successful-syndication-business-with-tamar-mar/
WS67: How to Start and Build a Sustainable Syndication Business with Paul Barbeau,real estate investing,https://lifebridgecapital.com/2018/12/27/ws67-how-to-start-and-build-a-sustainable-syndication-business-with-paul-barbeau/
WS66: How to Invest Your IRA Funds in Real Estate Syndication with Bryan Ellis,real estate investing,https://lifebridgecapital.com/2018/12/26/ws66-how-to-invest-your-ira-funds-in-real-estate-syndication-with-bryan-ellis/
WS65: How to Conservatively Underwrite a Real Estate Syndication Deal with Anna Myers,real estate investing,https://lifebridgecapital.com/2018/12/25/ws65-how-to-conservatively-underwrite-a-real-estate-syndication-deal-with-anna-myers/
WS64: How to Successfully Change Your Career to Real Estate Syndication with Aaron Howell,real estate investing,https://lifebridgecapital.com/2018/12/24/ws64-how-to-successfully-change-your-career-to-real-estate-syndication-with-aaron-howell/
WS63: How to Mitigate Risk by Diversifying into Real Estate Syndication with Alina Trigub,real estate investing,https://lifebridgecapital.com/2018/12/23/ws63-how-to-mitigate-risk-by-diversifying-into-real-estate-syndication-with-alina-trigub/
WS62: How to Make the Transition to Real Estate Syndication with Josh Eitingon,real estate investing,https://lifebridgecapital.com/2018/12/22/ws62-how-to-make-the-transition-to-real-estate-syndication-with-josh-eitingon/
WS61: How to Select a Suitable Market and Raise Capital for Your Next Syndication Deal with Eric Tait,real estate investing,https://lifebridgecapital.com/2018/12/21/ws61-how-to-select-a-suitable-market-and-raise-capital-for-your-next-syndication-deal-with-eric-tait/
WS60: Tips and Tricks for Market Selection in Real Estate Syndication with Omar Khan,real estate investing,https://lifebridgecapital.com/2018/12/20/ws60-tips-and-tricks-for-market-selection-in-real-estate-syndication/
WS59: Recession Resistant Asset Classes That Syndicators Should Consider Investing In with Hunter Thompson,real estate investing,https://lifebridgecapital.com/2018/12/19/ws59-recession-resistant-asset-classes-that-syndicators-should-consider-investing-in/
WS58: How to Profitably Start and Scale up Your Real Estate Business with Gino Barbaro,real estate investing,https://lifebridgecapital.com/2018/12/18/ws58-how-to-profitably-start-and-scale-up-your-real-estate-business-with-gino-barbaro/
"WS57: Nuances of the Automated Underwriting Platform for Multifamily, Enodo with Marc Rutzen",real estate investing,https://lifebridgecapital.com/2018/12/17/ws57-nuances-of-the-automated-underwriting-platform-for-multifamily-enodo-with-marc-rutzen/
"WS56: Networking, Capital Raising and Property Management Tips for First Time Syndicators with John Cohen",real estate investing,https://lifebridgecapital.com/2018/12/16/ws56-networking-capital-raising-and-property-management-tips-for-first-time-syndicators-with-john-cohen/
WS55: Nuances of Capital Raising and Deal Structuring in Real Estate Syndication with Andrew Schena,real estate investing,https://lifebridgecapital.com/2018/12/15/ws55-nuances-of-capital-raising-and-deal-structuring-in-real-estate-syndication-with-andrew-schena/
WS54: Little Known Nuances of the Syndication Business That You Might Not Be Aware Of with Nizan Mosery,real estate investing,https://lifebridgecapital.com/2018/12/14/ws54-little-known-nuances-of-the-syndication-business-that-you-might-not-be-aware-of/
"WS52: Expert Tips for Syndicating, Leasing and Managing Commercial Properties with John Crossman",real estate investing,https://lifebridgecapital.com/2018/12/12/ws52-expert-tips-for-syndicating-leasing-and-managing-commercial-properties/
WS50: How to Leverage the Power of Technology to Drive Efficiencies in Acquisition and Management of Syndicated Properties with Neal Bawa,real estate investing,https://lifebridgecapital.com/2018/12/10/ws50-how-to-leverage-the-power-of-technology-to-drive-efficiencies-in-acquisition-and-management-of-syndicated-properties-with-neal-bawa/
"WS49: How to Overcome Objections, Scout Value Add Properties and Find Investors for Your Real Estate Syndication Project with Sterling White",real estate investing,https://lifebridgecapital.com/2018/12/09/ws49-how-to-overcome-objections-scout-value-add-properties-and-find-investors-for-your-real-estate-syndication-project/
WS47: How Multifamily Syndication Can Allow You to Implement Rigid Systems and Processes for Efficient Asset Management with Patrick Duffy,real estate investing,https://lifebridgecapital.com/2018/12/07/ws47-how-multifamily-syndication-can-allow-you-to-implement-rigid-systems-and-processes-for-efficient-asset-management/
WS45: How to Correctly Syndicate a Deal via Smart Negotiations and Thorough Due Diligence with Jason Yarusi,real estate investing,https://lifebridgecapital.com/2018/12/05/ws45-how-to-correctly-syndicate-a-deal-via-smart-negotiations-and-thorough-due-diligence/
"WS42: Vision, Infrastructure and Processes for Setting up a Sustainable Syndication Business with Mark Dolfini",real estate investing,https://lifebridgecapital.com/2018/12/02/ws42-vision-infrastructure-and-processes-for-setting-up-a-sustainable-syndication-business/
WS40: How to Streamline Your Acquisition Process in Real Estate Syndication with Ben Lapidus,real estate investing,https://lifebridgecapital.com/2018/11/30/ws40-how-to-streamline-your-acquisition-process-in-real-estate-syndication/
"WS39: How to Build and Grow Relationships with Sponsors, Investors and Contractors in Real Estate Syndication with John Rubino",real estate investing,https://lifebridgecapital.com/2018/11/29/ws39-how-to-build-and-grow-relationships-with-sponsors-investors-and-contractors-in-real-estate-syndication/
WS37: How to Discover Value Add Opportunities in a Hot Real Estate Market with Paul Moore,real estate investing,https://lifebridgecapital.com/2018/11/27/ws37-how-to-discover-value-add-opportunities-in-a-hot-real-estate-market/
WS261: Improving Your Economic Outlook In Real Estate Investment with Ivan Barratt,real estate investment,https://lifebridgecapital.com/2019/07/09/ws261-improving-your-economic-outlook-in-real-estate-investment-with-ivan-barratt/
WS239: Raising Private Capital For Syndication with Dan Handford,real estate investment,https://lifebridgecapital.com/2019/06/17/ws239-raising-private-capital-for-syndication-with-dan-handford/
WS223: Brian Robbins on Learning The Art Of Passive Investing,real estate investment,https://lifebridgecapital.com/2019/06/01/ws223-brian-robbins-on-learning-the-art-of-passive-investing/
WS215: Creating Passive Income Through Land Investment Model with Mark Podolsky,real estate investment,https://lifebridgecapital.com/2019/05/24/ws215-creating-passive-income-through-land-investment-model-with-mark-podolsky/
WS207: Understanding And Revitalizing Opportunity Zones with Matthew Ryan,real estate investment,https://lifebridgecapital.com/2019/05/16/ws207-understanding-and-revitalizing-opportunity-zones-with-matthew-ryan/
WS 166: Building a $200 Million Real Estate Portfolio with Ivan Barratt,real estate investment,https://lifebridgecapital.com/2019/04/05/ws-166-building-a-200-million-real-estate-portfolio-with-ivan-barratt/
WS157: Crowdfunding your Next Real Estate Deal with Amy Wan,real estate investment,https://lifebridgecapital.com/2019/03/27/ws157-crowdfunding-your-next-real-estate-deal-with-amy-wan/
WS145: How to Bust your Fear of Raising Money with Craig Haskell,real estate investment,https://lifebridgecapital.com/2019/03/15/ws145-how-to-bust-your-fear-of-raising-money-with-craig-haskell/
WS140: GROUNDFLOOR – a Unique Real Estate Investing and Lending Platform That Allows Wider Participation with Brian Dally,real estate investment,https://lifebridgecapital.com/2019/03/10/ws140-groundfloor-a-unique-real-estate-investing-and-lending-platform-that-allows-wider-participation-with-brian-dally/
WS135: How to Determine the Value of a Real Estate Property with Manny Perez,real estate investment,https://lifebridgecapital.com/2019/03/05/ws135-how-to-determine-the-value-of-a-real-estate-property-with-manny-perez/
WS132: How to Use Online Marketing for your Real Estate Business with Dan Barrett,real estate investment,https://lifebridgecapital.com/2019/03/02/ws132-how-to-use-online-marketing-for-your-real-estate-business-with-dan-barrett/
WS109: Expert Tips to Start and Sustain a Successful Syndication Business with Steeve Breton,real estate investment,https://lifebridgecapital.com/2019/02/07/ws109-expert-tips-to-start-and-sustain-a-successful-syndication-business-with-steve-breton/
WS74: Workflow for Scaling up Your Syndication Business with Chris Prefontaine,real estate investment,https://lifebridgecapital.com/2019/01/03/ws74-workflow-for-scaling-up-your-syndication-business-with-chris-prefontaine/
WS257: Why Ground Up Development is the Best Investment with Sam Bates,real estate investments,https://lifebridgecapital.com/2019/07/05/ws257-why-ground-up-development-is-the-best-investment-with-sam-bates/
WS232: Earning Passive Income Through Multifamily Syndications with Dan Handford,real estate investments,https://lifebridgecapital.com/2019/06/10/ws232-earning-passive-income-through-multifamily-syndications-with-dan-handford/
WS142: How to Market your Real Estate Business on Social Media with Christina Daves,real estate investments,https://lifebridgecapital.com/2019/03/12/ws142-how-to-market-your-real-estate-business-on-social-media-with-christina-daves/
WS139: How to Use Podio to Manage Your Real Estate Business with Jordan Fleming,real estate investments,https://lifebridgecapital.com/2019/03/09/ws139-how-to-use-podio-to-manage-your-real-estate-business-with-jordan-fleming/
WS138: How to Invest Your IRA in Real Estate and Other Non-Traditional Assets with Terry White,real estate investments,https://lifebridgecapital.com/2019/03/08/ws138-how-to-invest-your-ira-in-real-estate-and-other-non-traditional-assets-with-terry-white/
WS137: How I Did $30 Million Worth of Real Estate Transactions in 5 Years with Larry Abramowitz,real estate investments,https://lifebridgecapital.com/2019/03/07/ws137-how-i-did-30-million-worth-of-real-estate-transactions-in-5-years-with-larry-abramowitz/
"WS49: How to Overcome Objections, Scout Value Add Properties and Find Investors for Your Real Estate Syndication Project with Sterling White",real estate investments,https://lifebridgecapital.com/2018/12/09/ws49-how-to-overcome-objections-scout-value-add-properties-and-find-investors-for-your-real-estate-syndication-project/
WS46: How to Structure the Optimum Financing Arrangement for a Real Estate Syndication with Joel Block,real estate investments,https://lifebridgecapital.com/2018/12/06/ws46-how-to-structure-the-optimum-financing-arrangement-for-a-real-estate-syndication/
WS44: How Focused Capital Raising and Wise Partnerships Can Help You Find Success in Real Estate Syndication with Todd Dexheimer,real estate investments,https://lifebridgecapital.com/2018/12/04/ws44-how-focused-capital-raising-and-wise-partnerships-can-help-you-find-success-in-real-estate-syndication/
WS41: How to Raise Capital and Mitigate Risk for Your First Syndication Deal with Elisa Zhang,real estate investments,https://lifebridgecapital.com/2018/12/01/ws41-how-to-raise-capital-and-mitigate-risk-for-your-first-syndication-deal/
WS40: How to Streamline Your Acquisition Process in Real Estate Syndication with Ben Lapidus,real estate investments,https://lifebridgecapital.com/2018/11/30/ws40-how-to-streamline-your-acquisition-process-in-real-estate-syndication/
Show #1: How to Leverage Your Investments in Multifamily Units to Attain the Highest Possible ROI,real estate investments,https://lifebridgecapital.com/2018/10/05/how-to-leverage-your-investments-in-multifamily-units-to-attain-the-highest-possible-roi/
WS279: From The Back Of A Box Truck To Real Estate Partnership with Kris Kaufman,real estate partnership,https://lifebridgecapital.com/2019/07/27/ws279-from-the-back-of-a-box-truck-to-real-estate-partnership-with-kris-kaufman/
WS202: Ben Leybovich and Sam Grooms on The Advantages Of A Partnership In Real Estate Business,real estate partnership,https://lifebridgecapital.com/2019/05/11/ws202-ben-leybovich-and-sam-grooms-on-the-advantages-of-a-partnership-in-real-estate-business/
WS131: How to Avoid some Common Mistakes in Multifamily Syndication with Charles Dobens,real estate syndicaiton,https://lifebridgecapital.com/2019/03/01/ws131-how-to-avoid-some-common-mistakes-in-multifamily-syndication-with-charles-dobens/
"WS119: How to Set Up, Promote and Raise Capital for a Regulation A Offering with Tosin Oduwole",real estate syndicaiton,https://lifebridgecapital.com/2019/02/17/ws119-how-to-set-up-promote-and-raise-capital-for-a-regulation-a-offering-with-tosin-oduwole/
WS105: Expert Tax Saving Strategies in Real Estate Syndication with Tom Wheelwright,real estate syndicaiton,https://lifebridgecapital.com/2019/02/03/ws105-expert-tax-saving-strategies-in-real-estate-syndication-with-tom-wheelwright/
"WS99: How Online Syndication Allows Pricing, Control and Certainty of Execution with Ian Formigle",real estate syndicaiton,https://lifebridgecapital.com/2019/01/28/ws99-how-online-syndication-allows-pricing-control-and-certainty-of-execution-with-ian-formigle/
WS97: How to Align Interests and Create Value for All Stakeholders in Real Estate Syndication with Kira Golden,real estate syndicaiton,https://lifebridgecapital.com/2019/01/26/ws97-how-to-align-interests-and-create-value-for-all-stakeholders-in-real-estate-syndication-with-kira-golden/
WS95: How to Raise Capital and Save Tax Dollars in Real Estate Syndication with Thomas Castelli,real estate syndicaiton,https://lifebridgecapital.com/2019/01/24/ws95-how-to-raise-capital-and-save-tax-dollars-in-real-estate-syndication-with-thomas-casteli/
WS93: How to Reach out to Potential Investors on Social Media Without Getting in Trouble with the SEC with Gene Trowbridge,real estate syndicaiton,https://lifebridgecapital.com/2019/01/22/ws93-how-to-reach-out-to-potential-investors-on-social-media-without-getting-in-trouble-with-the-sec-with-gene-trowbridge/
WS76: How to use your Self Directed IRA in Real Estate Syndication with Chris Tanner,real estate syndicaiton,https://lifebridgecapital.com/2019/01/05/ws76-how-to-use-your-self-directed-ira-in-real-estate-syndication-with-chris-tanner/
WS74: Workflow for Scaling up Your Syndication Business with Chris Prefontaine,real estate syndicaiton,https://lifebridgecapital.com/2019/01/03/ws74-workflow-for-scaling-up-your-syndication-business-with-chris-prefontaine/
WS61: How to Select a Suitable Market and Raise Capital for Your Next Syndication Deal with Eric Tait,real estate syndicaiton,https://lifebridgecapital.com/2018/12/21/ws61-how-to-select-a-suitable-market-and-raise-capital-for-your-next-syndication-deal-with-eric-tait/
WS894: Why Your First Deal Cannot Struggle with Ken Gee,real estate syndication,https://lifebridgecapital.com/2021/04/02/ws894-why-your-first-deal-cannot-struggle-with-ken-gee/
WS893: Networking And Partnering Your Way To Wealth In Real Estate with Goeff Stuhr,real estate syndication,https://lifebridgecapital.com/2021/04/01/ws893-networking-and-partnering-your-way-to-wealth-in-real-estate-with-goeff-stuhr/
WS892: Is Overcommitting Worth It?,real estate syndication,https://lifebridgecapital.com/2021/03/31/ws892-is-overcommitting-worth-it/
WS891: Pivoting In A Recession and Structuring Your Lifestyle For Success with Jerome Maldonado,real estate syndication,https://lifebridgecapital.com/2021/03/30/ws891-pivoting-in-a-recession-and-structuring-your-lifestyle-for-success-with-jerome-maldonado/
WS890: Successful Asset Classes In The Current Market with Jerome Maldonado,real estate syndication,https://lifebridgecapital.com/2021/03/29/ws890-successful-asset-classes-in-the-current-market-with-jerome-maldonado/
"WS889: How To Avoid A $1,000,000 Mistake with Hugh Odom",real estate syndication,https://lifebridgecapital.com/2021/03/28/ws889-how-to-avoid-a-1000000-mistake-with-hugh-odom/
WS888: Value-Based On BRRRR VS Cap Rate with John Stoeber,real estate syndication,https://lifebridgecapital.com/2021/03/27/ws888-value-based-on-brrrr-vs-cap-rate-with-john-stoeber/
WS887: Slow And Steady Still Wins The Race with Nicole Pendergrass,real estate syndication,https://lifebridgecapital.com/2021/03/26/ws887-slow-and-steady-still-wins-the-race-with-nicole-pendergrass/
What is Real Estate Syndication? The Ultimate Guide,real estate syndication,https://lifebridgecapital.com/2020/05/19/blog-what-is-real-estate-syndication/
WS287: Increase Your NOI by Converting Units to Short Term Rentals with Michael Sjogren,real estate syndication,https://lifebridgecapital.com/2019/08/04/ws287-increase-your-noi-by-converting-units-to-short-term-rentals-with-michael-sjogren/
"WS283: The Benefits Of Incorporating 1031 Investors, Self-Directed IRAs And Regular Investors with Ken Holman",real estate syndication,https://lifebridgecapital.com/2019/07/31/ws283-the-benefits-of-incorporating-1031-investors-self-directed-iras-and-regular-investors-with-ken-holman/
WS263: How Ryan McKenna Holds Investors Hand Through A Deal,real estate syndication,https://lifebridgecapital.com/2019/07/11/ws263-how-ryan-mckenna-holds-investors-hand-through-a-deal/
