listing_ID,status_Text,Address,Bedrooms,Bathrooms,Lat,Long,LivingArea,HomeType,BrokerName,BrokerPhone,Detail_URL,Image,Price
30532440,House for sale,"765 Newport Rd, Utica, NY 13502",3,1.0,43.130272,-75.127322,1216,SINGLE_FAMILY,Listing by: COLDWELL BANKER PRIME PROPERTIES,315-768-1680,https://www.zillow.com/homedetails/765-Newport-Rd-Utica-NY-13502/30532440_zpid/,https://photos.zillowstatic.com/fp/ffddee67544ca649f2a69daa3fe018ba-p_e.jpg,"$165,000"
30499440,House for sale,"8 Gray Vapor Ct, Athens, NY 12015",3,3.0,42.304835,-73.801013,960,SINGLE_FAMILY,Listing by: Coldwell Banker Village Green,845-679-2255,https://www.zillow.com/homedetails/8-Gray-Vapor-Ct-Athens-NY-12015/30499440_zpid/,https://photos.zillowstatic.com/fp/18416ac150662459331d8ff4766b6310-p_e.jpg,"$299,000"
2070794173,House for sale,"2742&2750 E Main St, Whitney Pt, NY 13862",3,3.0,42.3294,-75.964056,2562,SINGLE_FAMILY,Listing by: CENTURY 21/SBARRA,607-757-2100,https://www.zillow.com/homedetails/27422750-E-Main-St-Whitney-Pt-NY-13862/2070794173_zpid/,https://photos.zillowstatic.com/fp/d9426219031465bd0b19ff322e41f3c7-p_e.jpg,"$315,000"
30108979,House for sale,"22 Franklin Rd, Hyde Park, NY 12538",3,2.0,41.766762,-73.907061,1628,SINGLE_FAMILY,Listing by: Realty Executives Williams-sykes Re Wf,845-485-9960,https://www.zillow.com/homedetails/22-Franklin-Rd-Hyde-Park-NY-12538/30108979_zpid/,https://photos.zillowstatic.com/fp/5f72a4ede3f5f27f5b54b49f07152558-p_e.jpg,"$288,000"
32851677,House for sale,"28 Woodcrest Ln, Marlboro, NY 12547",12,5.0,41.63507,-73.960023,5468,SINGLE_FAMILY,Listing by: Re/max Town & Country Fk,845-765-6128,https://www.zillow.com/homedetails/28-Woodcrest-Ln-Marlboro-NY-12547/32851677_zpid/,https://photos.zillowstatic.com/fp/b321bfab543730e58fc1cbe850b0d6e5-p_e.jpg,"$400,000"
30348815,House for sale,"4285 Cherry Pl, Hamburg, NY 14075",3,1.0,42.728244,-78.822351,1209,SINGLE_FAMILY,Listing by: Howard Hanna,716-656-8999,https://www.zillow.com/homedetails/4285-Cherry-Pl-Hamburg-NY-14075/30348815_zpid/,https://photos.zillowstatic.com/fp/136bca5146edd9b5e77dd71ed8442206-p_e.jpg,"$189,900"
30479847,House for sale,"16 Emily Ct, Bergen, NY 14416",5,2.0,43.082939,-77.950646,1864,SINGLE_FAMILY,Listing by: Empire Realty Group,585-502-5250,https://www.zillow.com/homedetails/16-Emily-Ct-Bergen-NY-14416/30479847_zpid/,https://photos.zillowstatic.com/fp/72fbc093a231f5a1ba5c42cbc3b9f4ca-p_e.jpg,"$169,900"
31305428,House for sale,"345 Pennsylvania Ave, Massapequa Park, NY 11762",4,2.0,40.681384,-73.443301,1333,SINGLE_FAMILY,Listing by: EXIT Realty Premier,N/A,https://www.zillow.com/homedetails/345-Pennsylvania-Ave-Massapequa-Park-NY-11762/31305428_zpid/,https://photos.zillowstatic.com/fp/ee9fd0a6483facd218c94b3b424392f0-p_e.jpg,"$579,000"
31373660,House for sale,"266 Pennsylvania Ave, Freeport, NY 11520",5,3.0,40.665571,-73.596026,2200,SINGLE_FAMILY,Listing by: Signature Premier Properties,N/A,https://www.zillow.com/homedetails/266-Pennsylvania-Ave-Freeport-NY-11520/31373660_zpid/,https://photos.zillowstatic.com/fp/853d4ba274b52974cd2441baa6267ddb-p_e.jpg,"$650,000"
31713137,House for sale,"4215 Regulus Crse, Liverpool, NY 13090",4,3.0,43.156025,-76.221937,1940,SINGLE_FAMILY,Listing by: eXp Realty,888-276-0630,https://www.zillow.com/homedetails/4215-Regulus-Crse-Liverpool-NY-13090/31713137_zpid/,https://photos.zillowstatic.com/fp/7121c075bf0cb5273e282a1563dacd9d-p_e.jpg,"$200,000"
2070924026,House for sale,"317 Columbia St, Ithaca, NY 14850",3,2.0,42.435766,-76.490962,1632,SINGLE_FAMILY,Listing by: Linz Real Estate,607-227-7456,https://www.zillow.com/homedetails/317-Columbia-St-Ithaca-NY-14850/2070924026_zpid/,https://photos.zillowstatic.com/fp/01fda5cec860ca6f94461bb55c9df37d-p_e.jpg,"$285,000"
30836489,House for sale,"3017 Seneca Tpke, Canastota, NY 13032",4,2.0,43.067258,-75.776855,1440,SINGLE_FAMILY,Listing by: Chapin Real Estate,315-366-4136,https://www.zillow.com/homedetails/3017-Seneca-Tpke-Canastota-NY-13032/30836489_zpid/,https://photos.zillowstatic.com/fp/801da64db1b5056040d09f10a4848f25-p_e.jpg,"$144,900"
30802726,House for sale,"6611 Depot St, Castorland, NY 13620",4,2.0,43.881549,-75.426196,1582,SINGLE_FAMILY,Listing by: Personalized Real Estate Solutions,315-777-8995,https://www.zillow.com/homedetails/6611-Depot-St-Castorland-NY-13620/30802726_zpid/,https://photos.zillowstatic.com/fp/11e189547f2515e634d01b9744845d44-p_e.jpg,"$163,900"
188369775,House for sale,"5112 Shiraz Ln, Fayetteville, NY 13066",4,3.0,43.020122,-75.982806,2248,SINGLE_FAMILY,Listing by: RE/MAX Masters,315-449-9944,https://www.zillow.com/homedetails/5112-Shiraz-Ln-Fayetteville-NY-13066/188369775_zpid/,https://photos.zillowstatic.com/fp/26611b0b487362ee06ad2d14b7620eb4-p_e.jpg,"$269,900"
